trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN6035F565801:2022-01-28T20:47:56Z,18:41:00,18:41:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6035F572496:2022-01-26T20:39:16Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6035F572496:2022-01-26T20:39:16Z,17:24:00,17:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6035F572496:2022-01-26T20:39:16Z,18:12:00,18:15:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6035F572496:2022-01-26T20:39:16Z,18:41:00,18:46:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6035F572496:2022-01-26T20:39:16Z,19:01:00,19:04:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6035F572496:2022-01-26T20:39:16Z,19:17:00,19:20:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6035F572496:2022-01-26T20:39:16Z,19:32:00,19:35:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6035F572496:2022-01-26T20:39:16Z,19:49:00,19:52:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6035F572496:2022-01-26T20:39:16Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6035F650105:2022-01-28T20:47:56Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6035F650105:2022-01-28T20:47:56Z,17:24:00,17:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6035F650105:2022-01-28T20:47:56Z,18:12:00,18:15:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6035F650105:2022-01-28T20:47:56Z,18:41:00,18:41:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6035F708807:2022-02-02T10:53:24Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6035F708807:2022-02-02T10:53:24Z,17:24:00,17:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6035F708807:2022-02-02T10:53:24Z,18:12:00,18:15:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6035F708807:2022-02-02T10:53:24Z,18:41:00,18:41:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6035F708808:2022-02-02T10:53:24Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6035F708808:2022-02-02T10:53:24Z,17:24:00,17:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6035F708808:2022-02-02T10:53:24Z,18:12:00,18:15:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6035F708808:2022-02-02T10:53:24Z,18:41:00,18:41:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6036F565805:2022-01-26T20:39:16Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F565805:2022-01-26T20:39:16Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F565805:2022-01-26T20:39:16Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F565805:2022-01-26T20:39:16Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F565805:2022-01-26T20:39:16Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F565805:2022-01-26T20:39:16Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F565805:2022-01-26T20:39:16Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F565805:2022-01-26T20:39:16Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F565805:2022-01-26T20:39:16Z,20:48:00,20:48:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F571041:2022-01-28T20:47:56Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F571041:2022-01-28T20:47:56Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F571041:2022-01-28T20:47:56Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F571041:2022-01-28T20:47:56Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F571041:2022-01-28T20:47:56Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F571041:2022-01-28T20:47:56Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F571041:2022-01-28T20:47:56Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F571041:2022-01-28T20:47:56Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F571041:2022-01-28T20:47:56Z,20:46:00,20:46:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F571042:2022-01-26T20:39:16Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F571042:2022-01-26T20:39:16Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F571042:2022-01-26T20:39:16Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F571042:2022-01-26T20:39:16Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F571042:2022-01-26T20:39:16Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F571042:2022-01-26T20:39:16Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F571042:2022-01-26T20:39:16Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F571042:2022-01-26T20:39:16Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F571042:2022-01-26T20:39:16Z,20:46:00,20:46:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F571043:2022-01-28T20:47:56Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F571043:2022-01-28T20:47:56Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F571043:2022-01-28T20:47:56Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F571043:2022-01-28T20:47:56Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F571043:2022-01-28T20:47:56Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F571043:2022-01-28T20:47:56Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F571043:2022-01-28T20:47:56Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F571043:2022-01-28T20:47:56Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F571043:2022-01-28T20:47:56Z,20:46:00,20:46:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F586411:2022-01-26T20:39:16Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F586411:2022-01-26T20:39:16Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F586411:2022-01-26T20:39:16Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F586411:2022-01-26T20:39:16Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F586411:2022-01-26T20:39:16Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F586411:2022-01-26T20:39:16Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F586411:2022-01-26T20:39:16Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F586411:2022-01-26T20:39:16Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F586411:2022-01-26T20:39:16Z,20:48:00,20:48:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F650110:2022-01-26T20:39:16Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F650110:2022-01-26T20:39:16Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F650110:2022-01-26T20:39:16Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F650110:2022-01-26T20:39:16Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F650110:2022-01-26T20:39:16Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F650110:2022-01-26T20:39:16Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F650110:2022-01-26T20:39:16Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F650110:2022-01-26T20:39:16Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F650110:2022-01-26T20:39:16Z,20:46:00,20:46:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F663950:2022-01-26T20:39:16Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F663950:2022-01-26T20:39:16Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F663950:2022-01-26T20:39:16Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F663950:2022-01-26T20:39:16Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F663950:2022-01-26T20:39:16Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F663950:2022-01-26T20:39:16Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F663950:2022-01-26T20:39:16Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F663950:2022-01-26T20:39:16Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F663950:2022-01-26T20:39:16Z,20:48:00,20:48:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F663951:2022-01-26T20:39:16Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F663951:2022-01-26T20:39:16Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F663951:2022-01-26T20:39:16Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F663951:2022-01-26T20:39:16Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F663951:2022-01-26T20:39:16Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F663951:2022-01-26T20:39:16Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F663951:2022-01-26T20:39:16Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F663951:2022-01-26T20:39:16Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F663951:2022-01-26T20:39:16Z,20:48:00,20:48:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F714826:2022-02-02T10:53:24Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F714826:2022-02-02T10:53:24Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F714826:2022-02-02T10:53:24Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F714826:2022-02-02T10:53:24Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F714826:2022-02-02T10:53:24Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F714826:2022-02-02T10:53:24Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F714826:2022-02-02T10:53:24Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F714826:2022-02-02T10:53:24Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F714826:2022-02-02T10:53:24Z,20:46:00,20:46:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6036F714827:2022-02-02T10:53:24Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6036F714827:2022-02-02T10:53:24Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6036F714827:2022-02-02T10:53:24Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6036F714827:2022-02-02T10:53:24Z,16:38:00,16:41:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6036F714827:2022-02-02T10:53:24Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6036F714827:2022-02-02T10:53:24Z,17:13:00,17:18:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6036F714827:2022-02-02T10:53:24Z,17:45:00,17:49:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6036F714827:2022-02-02T10:53:24Z,18:32:00,18:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6036F714827:2022-02-02T10:53:24Z,20:46:00,20:46:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6038F552743:2022-02-04T20:25:18Z,20:24:00,20:24:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6038F552743:2022-02-04T20:25:18Z,20:53:00,20:57:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6038F552743:2022-02-04T20:25:18Z,21:39:00,21:42:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6038F552743:2022-02-04T20:25:18Z,23:54:00,23:54:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6038F676154:2022-01-26T20:39:16Z,20:24:00,20:24:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6038F676154:2022-01-26T20:39:16Z,20:53:00,20:57:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6038F676154:2022-01-26T20:39:16Z,21:39:00,21:42:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6038F676154:2022-01-26T20:39:16Z,23:54:00,23:54:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6039F643938:2022-01-28T20:47:56Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6039F643938:2022-01-28T20:47:56Z,21:24:00,21:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6039F643938:2022-01-28T20:47:56Z,22:10:00,22:14:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6039F643938:2022-01-28T20:47:56Z,22:42:00,22:42:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN604F545066:2022-01-26T20:39:16Z,14:38:00,14:38:00,StopPoint:OCETGV INOUI-87742007,0,,0,1,
OCESN604F545066:2022-01-26T20:39:16Z,14:51:00,14:54:00,StopPoint:OCETGV INOUI-87742361,1,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,15:03:00,15:06:00,StopPoint:OCETGV INOUI-87742320,2,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,15:13:00,15:16:00,StopPoint:OCETGV INOUI-87741306,3,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,15:49:00,15:55:00,StopPoint:OCETGV INOUI-87741009,4,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,18:43:00,19:10:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,19:20:00,19:27:00,StopPoint:OCETGV INOUI-87271494,6,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,19:54:00,20:00:00,StopPoint:OCETGV INOUI-87313882,7,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,20:17:00,20:22:00,StopPoint:OCETGV INOUI-87342014,8,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,20:36:00,20:39:00,StopPoint:OCETGV INOUI-87345009,9,,0,0,
OCESN604F545066:2022-01-26T20:39:16Z,21:02:00,21:02:00,StopPoint:OCETGV INOUI-87286005,10,,1,0,
OCESN6047F582847:2022-01-26T20:39:16Z,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6047F582847:2022-01-26T20:39:16Z,09:24:00,09:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6047F582847:2022-01-26T20:39:16Z,10:03:00,10:06:00,StopPoint:OCETGV INOUI-87703975,2,,0,0,
OCESN6047F582847:2022-01-26T20:39:16Z,10:26:00,10:26:00,StopPoint:OCETGV INOUI-87688887,3,,1,0,
OCESN6047F631920:2022-01-28T20:47:56Z,07:14:00,07:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6047F631920:2022-01-28T20:47:56Z,09:24:00,09:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6047F631920:2022-01-28T20:47:56Z,10:03:00,10:06:00,StopPoint:OCETGV INOUI-87703975,2,,0,0,
OCESN6047F631920:2022-01-28T20:47:56Z,10:26:00,10:26:00,StopPoint:OCETGV INOUI-87688887,3,,1,0,
OCESN6047F648448:2022-01-26T20:39:16Z,07:14:00,07:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6047F648448:2022-01-26T20:39:16Z,09:24:00,09:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6047F648448:2022-01-26T20:39:16Z,10:03:00,10:06:00,StopPoint:OCETGV INOUI-87703975,2,,0,0,
OCESN6047F648448:2022-01-26T20:39:16Z,10:26:00,10:26:00,StopPoint:OCETGV INOUI-87688887,3,,1,0,
OCESN6047F664653:2022-01-26T20:39:16Z,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6047F664653:2022-01-26T20:39:16Z,09:24:00,09:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6047F664653:2022-01-26T20:39:16Z,10:03:00,10:06:00,StopPoint:OCETGV INOUI-87703975,2,,0,0,
OCESN6047F664653:2022-01-26T20:39:16Z,10:26:00,10:26:00,StopPoint:OCETGV INOUI-87688887,3,,1,0,
OCESN6047F708804:2022-02-02T10:53:24Z,07:14:00,07:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6047F708804:2022-02-02T10:53:24Z,09:24:00,09:27:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6047F708804:2022-02-02T10:53:24Z,10:03:00,10:06:00,StopPoint:OCETGV INOUI-87703975,2,,0,0,
OCESN6047F708804:2022-02-02T10:53:24Z,10:26:00,10:26:00,StopPoint:OCETGV INOUI-87688887,3,,1,0,
OCESN6048F534028:2022-01-26T20:39:16Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6048F534028:2022-01-26T20:39:16Z,11:19:00,11:22:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6048F534028:2022-01-26T20:39:16Z,11:36:00,11:39:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6048F534028:2022-01-26T20:39:16Z,11:50:00,11:53:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6048F534028:2022-01-26T20:39:16Z,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6048F534028:2022-01-26T20:39:16Z,12:26:00,12:33:00,StopPoint:OCETGV INOUI-87688887,5,,0,0,
OCESN6048F534028:2022-01-26T20:39:16Z,12:52:00,12:55:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN6048F534028:2022-01-26T20:39:16Z,13:32:00,13:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6048F534028:2022-01-26T20:39:16Z,15:51:00,15:51:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6048F554066:2022-01-26T20:39:16Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6048F554066:2022-01-26T20:39:16Z,11:19:00,11:22:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6048F554066:2022-01-26T20:39:16Z,11:36:00,11:39:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6048F554066:2022-01-26T20:39:16Z,11:50:00,11:53:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6048F554066:2022-01-26T20:39:16Z,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6048F554066:2022-01-26T20:39:16Z,12:26:00,12:33:00,StopPoint:OCETGV INOUI-87688887,5,,0,0,
OCESN6048F554066:2022-01-26T20:39:16Z,12:52:00,12:55:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN6048F554066:2022-01-26T20:39:16Z,13:32:00,13:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6048F554066:2022-01-26T20:39:16Z,15:51:00,15:51:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6048F554773:2022-01-26T20:39:16Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6048F554773:2022-01-26T20:39:16Z,11:19:00,11:22:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6048F554773:2022-01-26T20:39:16Z,11:36:00,11:39:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6048F554773:2022-01-26T20:39:16Z,11:50:00,11:53:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6048F554773:2022-01-26T20:39:16Z,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6048F554773:2022-01-26T20:39:16Z,12:26:00,12:33:00,StopPoint:OCETGV INOUI-87688887,5,,0,0,
OCESN6048F554773:2022-01-26T20:39:16Z,12:52:00,12:55:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN6048F554773:2022-01-26T20:39:16Z,13:32:00,13:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6048F554773:2022-01-26T20:39:16Z,15:49:00,15:49:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6048F585789:2022-01-26T20:39:16Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6048F585789:2022-01-26T20:39:16Z,11:19:00,11:22:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6048F585789:2022-01-26T20:39:16Z,11:36:00,11:39:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6048F585789:2022-01-26T20:39:16Z,11:50:00,11:53:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6048F585789:2022-01-26T20:39:16Z,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6048F585789:2022-01-26T20:39:16Z,12:26:00,12:33:00,StopPoint:OCETGV INOUI-87688887,5,,0,0,
OCESN6048F585789:2022-01-26T20:39:16Z,12:52:00,12:55:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN6048F585789:2022-01-26T20:39:16Z,13:32:00,13:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6048F585789:2022-01-26T20:39:16Z,15:49:00,15:49:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6048F645915:2022-01-26T20:39:16Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6048F645915:2022-01-26T20:39:16Z,11:19:00,11:22:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6048F645915:2022-01-26T20:39:16Z,11:36:00,11:39:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6048F645915:2022-01-26T20:39:16Z,11:50:00,11:53:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6048F645915:2022-01-26T20:39:16Z,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6048F645915:2022-01-26T20:39:16Z,12:26:00,12:33:00,StopPoint:OCETGV INOUI-87688887,5,,0,0,
OCESN6048F645915:2022-01-26T20:39:16Z,12:52:00,12:55:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN6048F645915:2022-01-26T20:39:16Z,13:32:00,13:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6048F645915:2022-01-26T20:39:16Z,15:46:00,15:46:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6048F708802:2022-02-02T10:53:24Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6048F708802:2022-02-02T10:53:24Z,11:19:00,11:22:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6048F708802:2022-02-02T10:53:24Z,11:36:00,11:39:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6048F708802:2022-02-02T10:53:24Z,11:50:00,11:53:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6048F708802:2022-02-02T10:53:24Z,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6048F708802:2022-02-02T10:53:24Z,12:26:00,12:33:00,StopPoint:OCETGV INOUI-87688887,5,,0,0,
OCESN6048F708802:2022-02-02T10:53:24Z,12:52:00,12:55:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN6048F708802:2022-02-02T10:53:24Z,13:32:00,13:35:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6048F708802:2022-02-02T10:53:24Z,15:46:00,15:46:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6048F708803:2022-02-02T10:53:24Z,10:45:00,10:45:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6048F708803:2022-02-02T10:53:24Z,11:19:00,11:22:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6048F708803:2022-02-02T10:53:24Z,11:36:00,11:39:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6048F708803:2022-02-02T10:53:24Z,11:50:00,11:53:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6048F708803:2022-02-02T10:53:24Z,12:07:00,12:10:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
